-2.574980586907992031e+00 2.942122000746590693e+00 6.379107289988726892e-01 -2.631852358392892111e+00 2.881863575366948038e-01
-1.758989082566767337e+00 2.255878520590105740e+00 1.448654691820417728e+00 -6.926435212967495536e-01 -1.189546087854150835e+00
-2.746579243028035577e+00 2.522080582991710340e+00 8.682932697290264290e-01 -1.998373848921992657e+00 -6.147087007833363925e-01
-2.034162027103874060e+00 2.756697954234847092e+00 8.469073584250444986e-01 -2.030676540831940269e+00 3.855584367159154424e-01
-1.892859549250671014e+00 2.808818693499282926e+00 9.325966735396196139e-01 -2.239043963777530788e+00 3.781346924740130316e-02
-3.047080859873790626e+00 2.832310105852742677e+00 8.007176954639148025e-01 -3.074023869915348595e+00 -1.213863523160565894e+00
-3.783451472361080370e+00 3.074521034474388070e+00 3.385771437877377332e-01 -3.529565492768364177e+00 7.200856481350405014e-01
-2.609331844239289655e+00 2.743534031710885390e+00 5.128568686222142459e-01 -3.655210565093224506e+00 -1.733839197381441544e+00
-3.196773841987643028e+00 2.903617248201233458e+00 6.414398834041065145e-01 -2.842748605966186837e+00 -1.356415034500465244e-01
-1.435392186408258830e+00 -3.091549050832143042e-01 -2.462423508801672156e+00 -7.849231313516280562e-01 -8.443649053108420732e-01
-1.716471031348119736e+00 -1.899092837927509048e-01 -2.749222204572550066e+00 -1.126541983761972787e+00 -2.219502015456847194e-02
-2.052280363365965865e+00 -3.313082207410427138e-01 -2.497314097060550520e+00 -1.008076277795986853e+00 -5.335890259717812611e-01
-1.474707704945419584e+00 -3.968658665584819389e-01 -2.528764157511924626e+00 -8.326639068605290461e-01 -3.799789078175147550e-01
-1.623173193420436311e+00 -1.011269960710136639e-01 -2.786830787285245137e+00 -1.270986600306191150e+00 8.128459544555638461e-01
-2.411578658118884722e+00 3.320011259479890842e-01 -3.107712004480101431e+00 -2.036503724196838228e+00 1.366911800108948860e+00
-2.234290224215490284e+00 -3.227407967504812292e-01 -2.491534037538274404e+00 -1.071199798197238540e+00 -8.147259198032317240e-01
-2.039799061033813921e+00 2.846778681519156473e-01 -3.499263936339234160e+00 -3.191761787330224198e+00 7.382164770758905536e-01
-1.705397156409498072e+00 1.301006015868971244e-01 -2.981845365840332107e+00 -1.736006580111895792e+00 1.543088320382095091e+00
-1.850044422964526758e+00 -2.878030520343601295e-01 -2.468249617596359968e+00 -9.791366215671669648e-01 -9.900817182156926854e-01
-1.079693643319727059e+00 -4.773710160931315949e-01 -2.338483101844845091e+00 -6.431041173528865285e-01 -5.140897502558964272e-01
-2.165206448536573625e+00 -3.563012573189480725e-01 -2.626858626135639696e+00 -1.159510331007594486e+00 -5.270526795819880927e-01
-1.442249435909623845e+00 -1.295605172611966061e-01 -2.574764516530053449e+00 -1.065785801842886737e+00 -3.628048469385281583e-01
-1.260367651043779791e+00 1.592365187637772173e-03 -2.903045521011081931e+00 -1.595313116872423942e+00 6.781736697297056082e-01
-1.655880878463498185e+00 -3.017544150425303107e-01 -2.556101195983347285e+00 -1.376835949466356901e+00 -1.361553558235550687e+00
-9.755424755563648631e-01 7.048759187230493328e-01 -3.544356388838834970e+00 -2.675789225473259147e+00 3.128108511928646251e+00
-1.641399511940355938e+00 -2.363423520472305306e+00 3.244434213843324422e+00 7.055810549232975903e-01 -5.714363845453308138e-02
-4.042577299951801706e+00 -1.411227023263550873e+00 1.778560743184168569e+00 -2.312179001088885855e+00 2.746986319352533901e+00
-2.272873057562453614e+00 -2.299178710986090390e+00 2.914095050401793952e+00 1.818663813415065389e-01 6.799778309540710497e-01
-1.550060670966412646e+00 -2.805418081884827775e+00 3.536974277825574386e+00 1.616991940837506192e+00 3.628922888530303897e-02
-3.330463022203316914e+00 -2.100646713379862529e+00 2.616258463624834274e+00 -1.696676180375771836e-01 9.409546942031039585e-01
-2.915141765381688455e+00 -1.971838685185246076e+00 2.462638967112328547e+00 -3.657706566500373291e-01 1.141616065075813147e+00
-2.057327331398414394e+00 -2.509113881238897115e+00 3.309602837071531134e+00 1.254695740930879877e+00 4.621029063271186454e-01
-1.076528605423924034e+00 -2.738174506996433610e+00 3.714568922943800366e+00 1.828807619980402643e+00 -9.088418504847679547e-01
-3.272265537097959420e+00 -1.909056638294349906e+00 2.413052478395113720e+00 -1.163781987982695609e+00 6.866159654644758970e-01
-2.841142617530856729e+00 -2.076466734686209126e+00 2.528013545881294011e+00 -2.780398179534569469e-01 1.781832053005258709e+00
-1.686492703297908013e+00 -2.533385756997899918e+00 3.164918589870041377e+00 1.275499783789798558e+00 9.700505022522084575e-01
-2.203607815443552553e+00 -2.424291412192441708e+00 3.081118225513341802e+00 4.811312275745923128e-01 4.784096120918176487e-01
-2.342863700269181670e+00 -1.922414124782657163e+00 2.650329278127694366e+00 -1.339770532566617323e-01 1.987382996370879340e+00
-3.116358897148518547e+00 -1.823810176075362222e+00 2.289164095882114225e+00 -1.039346929868461222e+00 1.115844847678623131e+00
-2.603085873810454309e+00 -2.063318907488303378e+00 2.677867426166433251e+00 -1.790129513899994251e-01 1.178347733885712234e+00
-3.719623409496155997e+00 -2.765722660350397710e+00 -1.109658061726869205e+00 -1.805199160737841479e+00 1.611547164811208965e+00
-1.129971377647783326e+00 -3.788289835431208452e+00 2.160809357066513781e-01 1.557586945405653678e+00 -3.763175311090292269e-02
-3.459462002883436416e+00 -2.947850438658372152e+00 -1.016114685679486707e+00 -1.414050644664920586e+00 1.308963250823164559e+00
-1.908008140344338521e+00 -3.825716305663707129e+00 2.579025275907125270e-01 1.201954380537902489e+00 -7.665928584556283010e-01
-3.719321477272214072e+00 -3.022366281980804370e+00 -9.899762337609800955e-01 -1.510035224948918620e+00 1.259615149241194665e+00
-2.197586555697976340e+00 -3.600105469151585247e+00 1.715775924874337333e-01 1.183294880038740393e+00 -3.667883470669964785e-01
-5.384672308892944903e-01 -4.190619867849431301e+00 6.350133280052899787e-01 2.466747690682034921e+00 -3.112742751109702222e-01
-1.984207465602022769e+00 -3.289556403737007972e+00 -3.163973495773836908e-01 2.670352771385082202e-01 6.676861610424628113e-01
-2.801872575503819185e+00 -3.320612211674990100e+00 -4.908771054631780317e-01 -3.268909177077345407e-01 5.156752441755186878e-01
-1.880512788123886114e+00 -3.341364112538817377e+00 -1.604473262736074712e-01 -1.171685162956389858e-01 -7.134385616050263890e-01
-2.311396080951649168e+00 -3.430928582598647747e+00 -1.006220327100421780e-01 3.127034510934367240e-01 -3.074141832242452410e-01
-1.553620655288345809e+00 -4.011016227527504086e+00 6.288086473793270681e-01 1.676848117357663925e+00 -1.247467460260268446e+00
-2.065487411226175851e+00 -3.717130662600518942e+00 1.618148788219699319e-01 1.124674429525840180e+00 -4.669916702949716836e-01
-2.007677169747379420e+00 -3.703107841103741471e+00 1.633859277636967033e-01 6.610828692016931241e-01 -5.611112442291126268e-01
-2.107026117885270278e+00 -3.626878633058800538e+00 -4.378306300280754466e-03 4.676580844221357447e-01 -4.479209835390406402e-01
-3.997881749260047801e+00 -2.807342307219666377e+00 -1.114152093992614612e+00 -1.650093326899848112e+00 1.532451258598839683e+00
-2.920007933545560874e+00 -3.409162268108135940e+00 -4.329962474814568751e-01 -7.970359624341413762e-02 7.997812039309842858e-01
-3.407629993641104083e+00 -3.086930378567549926e+00 -5.780529916491294884e-01 -7.180747995138305750e-01 5.013985125127661258e-01
-2.413119575941820916e+00 -1.334471932056660481e+00 -2.857135717747443793e-01 3.721687645448929493e-01 -1.638499683817436214e-01
-1.889721743880428795e+00 -1.798321772973498822e+00 -8.011409928730461177e-03 8.570846061985833986e-01 -1.229968751418163420e+00
-3.889675681722218226e+00 -1.030881355444553060e+00 -9.229800588377832238e-01 -1.176239182511144898e+00 2.943867799550825559e-01
-1.768439445524249143e+00 -1.959093371510860715e+00 1.948635504669656293e-01 1.624037945517452064e+00 -1.970747816293098864e-01
-2.247858832252220829e+00 -1.431037019389528098e+00 -2.032720892856313966e-01 2.738739954607469218e-01 -5.499755977347925429e-01
-2.611665551511582972e+00 -1.036926331833285309e+00 -8.052425495439692327e-01 -6.223208278796609205e-01 8.905104356307246283e-01
-3.318443070106579462e+00 -1.327830453551891887e+00 -5.731100186244979522e-01 -3.648544755865696931e-01 -2.755414737403488190e-01
-1.628191392814663185e+00 -1.652356292139149918e+00 4.422514296378364518e-02 1.251243464007413042e+00 -1.067802499055834797e+00
-2.258496296870705855e+00 -1.560354741248450194e+00 -3.040783977137394012e-01 4.092573421523794108e-01 -9.760491414343275274e-01
-2.828575621087779268e+00 -8.553358891112509133e-01 -1.048326294895224109e+00 -1.625374906408710851e+00 -5.681569147479554882e-01
-2.210413364187861163e+00 -1.645422690884669636e+00 -1.498187712717697351e-01 5.798054782250517958e-01 -9.621988984769005437e-01
-2.714235578391612780e+00 -1.725853760476535159e+00 -5.416631476255724664e-02 6.363174094818718762e-01 -8.944239263552182795e-01
-3.969616909702895047e+00 -8.542458369063626877e-01 -1.126303507192870867e+00 -1.533401005165377917e+00 6.956620020658677017e-01
-2.950992179188329345e+00 -1.342222610394781857e+00 -6.311048346277561283e-01 1.064263673761653706e-01 9.066196584411808645e-01
-2.575990377037605583e+00 -1.513776993636687607e+00 -7.231566779396277067e-02 6.033547321120527052e-01 -3.612553819739288685e-01
-1.873933212431956985e+00 2.286863530075115669e+00 5.095957599729722398e-01 1.365072706816985226e+00 -3.122000511847555226e-01
-2.014027521905135565e+00 2.260059205704509910e+00 7.516438910536431539e-01 1.604264279008438931e+00 -7.875829713538686772e-01
-2.316139582127767049e+00 2.186563321121087089e+00 7.335535804946248239e-01 1.826487774510089812e+00 -7.279417452725303050e-01
-1.766854166184792740e+00 2.279375033905307824e+00 6.925013403897098963e-01 1.447801150215919153e+00 -7.381183927030059433e-01
-3.241083855098170652e+00 2.717629064178832987e+00 -8.053094592963175313e-02 -1.651583379912211491e-01 3.985815096921033751e-01
-1.354069175055402807e+00 2.278527056353906399e+00 6.082662905261575492e-01 1.785838705971220630e+00 2.623265896033352140e-01
-3.402662215142941093e+00 2.508807263871124515e+00 3.022087967643307116e-01 3.585744615638201682e-01 -3.916188238279395550e-01
-2.045183861980795381e+00 2.296087000106883380e+00 5.484933326263309317e-01 1.178747662958116171e+00 -1.066054565747535321e+00
-2.196853026493081007e+00 1.820554435547059535e+00 1.091423058352054332e+00 2.338422395377367291e+00 -1.325409592474052101e+00
-1.553587643890995684e+00 1.789388992313447169e+00 1.271179408787073362e+00 2.338337064954591149e+00 -2.461617178317279553e+00
-2.335680226895795020e+00 2.046360367117110446e+00 7.710092319948852468e-01 1.612166785071031727e+00 -8.168400116636144181e-01
-3.446978893778330555e+00 2.694361108744347533e+00 1.506452941157675474e-01 2.272772198897568818e-01 3.649049101035638926e-02
-2.761510399364361934e+00 2.343359977638056701e+00 4.905069943929367127e-01 1.171510372258083965e+00 -8.923716219611800282e-01
-2.482601214202774464e+00 2.285174378399203565e+00 5.312475430898168094e-01 1.038252924438988645e+00 -8.125940965453355425e-01
-2.949835817306143859e+00 2.304580422166029319e+00 4.476038591576071979e-01 8.559211903034458224e-01 -1.014768960075607795e+00
-2.644123384833441559e+00 2.282079874971210121e+00 6.026870623385185421e-01 1.343339523742960173e+00 -1.046937371829239405e+00
-2.158059170974746532e+00 2.562452588685597110e+00 4.679438474360193001e-01 1.313522665092800024e+00 -4.403243342620365985e-01
-2.433272273552756992e+00 2.248352336540195839e+00 6.638395427501591062e-01 1.517023526484919893e+00 -6.937827014771736911e-01
-2.336781712058596305e+00 2.398960239632138336e+00 3.112935875891587600e-01 4.290882690084981133e-01 -9.807061131031002965e-01
-2.757186534098880148e+00 2.612477888219164601e+00 1.384702144308536387e-01 5.248009358064336105e-01 7.410708462886152204e-02
-2.621648148693773273e+00 2.500043493833363328e+00 2.329287079174926223e-01 8.104540818544608838e-01 3.984564807257020003e-01
-2.264198169381361758e+00 2.318607089475785532e+00 4.351217959411230463e-01 1.189605148838764670e+00 -2.197017352859258477e-01
-2.563151700895485163e+00 2.258036989622753676e+00 4.399263192311593795e-01 1.190110255129959382e+00 -2.759142391154704721e-01
-2.360348212451743422e+00 2.599470335403223586e+00 2.098945835856778630e-01 2.080460084336423210e-01 -6.041924019973931026e-01
-2.962095272589519990e+00 2.324375382204972418e+00 4.079465680694916441e-01 9.060044952817054575e-01 -3.425114065759444215e-01
-2.985783447199750640e+00 2.582561410772425514e+00 1.997302572680935695e-01 5.999741645372886900e-01 3.154297156918131062e-01
-3.107933996904004292e+00 3.086126319061762491e+00 9.049466951684012050e-01 3.689377999039814005e-01 -3.524327127311987495e-01
-2.236131303890276811e+00 2.614008762193603008e+00 1.329490516589865834e+00 1.516743628361794771e+00 -1.269683974875937427e+00
-1.191422584501255377e+00 2.345683479672502347e+00 1.879229573347332538e+00 2.705420327321619300e+00 -2.126746225912353960e+00
-2.312886221378576579e+00 3.027312645281909465e+00 8.643763901296069863e-01 2.850961337324547928e-01 -3.581471263393559146e-01
-3.236402329523565768e+00 2.978144421107348450e+00 8.385491362290450335e-01 4.482830139731132091e-01 -8.096502524663316824e-02
-2.868482801429953266e+00 2.997000392815909908e+00 8.602229197286743734e-01 3.283513460373846393e-02 -1.312422375921765028e+00
-3.182060168336386941e+00 3.295581138053642167e+00 6.046536423043585851e-01 -1.578994862314970216e-01 -7.532566716644460009e-03
-2.841643659852620463e+00 2.867694272863607008e+00 1.047444690289532021e+00 9.896176401772337483e-01 -7.314242885612065592e-01
-2.236900258974698019e+00 2.547309149493883762e+00 1.547903405326305437e+00 1.618905889335793935e+00 -1.597842648276803779e+00
-3.261240309158271344e+00 2.798689388738924588e+00 1.017216928915286589e+00 8.034348191576702325e-01 -6.015194247776156633e-01
-2.158790103159098805e+00 2.323816351858955187e+00 1.688558767061850929e+00 1.929387299341294160e+00 -1.794986916959653955e+00
-3.065340027582112103e+00 3.136503556624265610e+00 4.998811488983639362e-01 -8.844416303753356301e-01 -4.640078781929877771e-01
-2.518084324646116645e+00 2.818855177551780944e+00 1.060021907766008242e+00 7.029614147020520898e-01 -1.420591891999293033e+00
-3.390441182212710292e+00 3.147999573249707250e+00 5.717223778281991242e-01 -2.783845853472349252e-01 -4.650938248423442389e-01
-2.402475946792100192e+00 2.765817375823676816e+00 1.308406636722928340e+00 8.312710849801642210e-01 -1.675950335514301504e+00
-2.682779229067163485e+00 2.630892777337126009e+00 1.312734266797646043e+00 1.392859665609294639e+00 -1.107232883304163140e+00
-2.985618548756676205e+00 2.917502130725479592e+00 1.091693236831811964e+00 6.217522163767107424e-01 -9.719977341751080413e-01
-2.282599392338603650e+00 2.991489742101650418e+00 1.007980778780817710e+00 1.019448726881863942e+00 -2.119333551958322293e-01
-1.545945471932282045e+00 2.383470387598365825e+00 1.700797173301077381e+00 2.663941172004407054e+00 -1.589514175703986787e+00
-3.536891938143892133e+00 3.122198783814081224e+00 5.965108246297499139e-01 -3.139736863031207803e-01 -3.162779998758595834e-01
-1.978084329696628840e+00 2.634997877211464168e+00 1.372264201982666965e+00 1.695668269140612194e+00 -1.221783904032861745e+00
-2.594683826925978209e+00 2.792775173939818334e+00 1.142878476693999001e+00 1.136382797566726444e+00 -8.424529914899970828e-01
-3.327284301189688875e+00 2.996468170564542621e+00 7.325772150917200243e-01 -5.517079397719165668e-01 -1.325528381192449423e+00
-2.879938108748926417e+00 2.864016741040502190e+00 9.536641945084528560e-01 6.884066774592649818e-01 -1.664749068249199160e-01
-3.455722698242960078e+00 3.192734415099784950e+00 4.889312958941665621e-01 -5.063435466878660751e-01 3.760612123372508164e-01
-2.786233369098576773e+00 3.164828887234031107e+00 6.585347537530021889e-01 -4.061327759141405980e-01 -5.183876516726906303e-01
-3.625076917245052321e+00 3.007742138723029424e+00 8.228818901994264801e-01 3.838856630783357149e-01 -5.505456195143209686e-04
-1.210877465330430391e+00 -1.244214869566019621e-01 -2.468562420671803093e+00 1.932916976671919418e+00 -1.287950635087045548e+00
-2.844280964192836603e+00 2.602651695609083382e-01 -2.797837846060470479e+00 7.655004364417133944e-01 -6.349676075796987229e-01
-1.115780082288799324e+00 -3.688375768129875110e-01 -2.043804800660871113e+00 3.047112357815143113e+00 -6.737052807563853607e-01
-2.069306376554011617e+00 -2.323242006225146317e-01 -2.360869685531595596e+00 2.158659338566926600e+00 -5.960071948428992128e-01
-3.093985074344325792e+00 3.644652652581787944e-01 -3.177616896777622379e+00 -1.140285142309511723e-01 -3.339322866585458594e-04
-1.540508968258742728e+00 -4.424799202128714137e-01 -2.003933969167011053e+00 3.037033362920130486e+00 -1.131358945611270928e+00
-2.773016501190373351e+00 3.321555557759223870e-02 -2.736324437985397484e+00 1.101588557749928476e+00 -7.953706267820147557e-01
-3.544175169856114582e+00 2.219392285547134580e-01 -3.008259345187241252e+00 4.990678103724642822e-01 -1.507088959933053363e-01
-2.884491111018526954e+00 3.718871190192171716e-01 -3.049802459835806889e+00 9.801929768107382479e-01 1.105291703182042173e+00
-1.288508996193599376e+00 -4.561881574787908233e-01 -2.148599732170220378e+00 2.417205455594259256e+00 -1.460835250572119604e+00
-2.513760827816888810e+00 -1.532980104492747409e-01 -2.645740059229345409e+00 1.414909838024723143e+00 -3.246416728918595229e-01
-8.722145983045272999e-01 -9.671428262832749700e-01 -1.557264761019618637e+00 3.994729211563766036e+00 -2.190460678982460774e+00
-3.125405111715179984e+00 1.604299173378464505e-01 -2.830484685368850784e+00 1.084818947377274245e+00 2.050418420007144027e-01
-2.718513991115502293e+00 2.702047137187405662e-02 -2.576551871607358546e+00 1.441680991187300975e+00 -6.864671320347474071e-01
-1.055539843671195133e+00 -3.652672055135144924e-01 -2.277773758994439124e+00 1.917816893228319497e+00 -2.149244441476801271e+00
-3.304185444640209912e+00 1.572842511468262594e-01 -2.931836848911664184e+00 5.564296794247222122e-01 -5.187636200385484786e-01
-2.449595183030143453e+00 -1.529078066598218155e-01 -2.409675673294201736e+00 1.845565093258169531e+00 -7.486461440828063862e-01
-2.362322295539104999e+00 6.421978298502703519e-02 -2.563286833653716013e+00 1.684590115346478401e+00 -5.128554862005785253e-01
-1.371948147998517831e+00 -9.758574453937887694e-02 -2.329612308905875562e+00 1.809527374107049225e+00 -1.907694658247134356e+00
-2.387724461548006882e+00 1.086701329192688026e-01 -2.722867456393597951e+00 1.474152565273575188e+00 -9.968715371011873660e-01
-1.962568770593714040e+00 -3.706268742514920445e-02 -2.659366919099832138e+00 1.480614943630677027e+00 -8.791581985709262526e-01
-1.569507945106775937e+00 -1.671006195919324810e-01 -2.515268499971603067e+00 1.583315442221123304e+00 -1.315235467495515120e+00
-1.730679878731745447e+00 -2.318612263943859997e-01 -2.242572760382655961e+00 2.249935113849489632e+00 -8.785952154181633222e-01
-2.515735924236746079e+00 -1.960521468808848200e-01 -2.398461902643373556e+00 2.067989509930996395e+00 -5.492584963545884547e-01
-1.798232523572587782e+00 4.300500069702615363e-02 -2.758388897917847249e+00 1.082886412205025461e+00 -2.647407758427534619e-01
-3.181537311104571941e+00 4.126278159704564047e-02 -2.827882459765183931e+00 1.025660131313568924e+00 -1.184138480703163104e-01
-2.470516433405816503e+00 2.152219595581113809e-01 -2.991567694641107611e+00 7.118463560034758997e-01 -2.683051637941881173e-01
-3.350521006921811207e+00 4.325950343099257966e-01 -3.369948196422362319e+00 -4.522542655993613825e-01 1.876928187871757525e-01
-2.430182538432104078e+00 1.126620093581310322e-01 -2.766068906411458084e+00 1.466205079477492790e+00 9.273266919331231428e-02
-1.844771763715404300e-01 -2.143637384172006666e+00 3.044192186391726285e+00 1.650673686746320978e+00 1.127694634384833083e+00
-1.402558271151170155e+00 -1.434938339864485934e+00 2.147032162224250751e+00 -6.065850884383249264e-01 2.496073918178500328e+00
2.605883467519840013e-01 -2.040137438291040883e+00 2.881616518062036558e+00 1.165019840449471156e+00 5.607277254002037692e-01
1.796529474707141919e-03 -1.970120890337369479e+00 2.853278884729842702e+00 1.060951705412935153e+00 1.217961613403256704e+00
-2.047247396308284895e-01 -2.347404869003466565e+00 3.282002263002658182e+00 1.938257808915784031e+00 3.125279851378280349e-01
-2.643767910526924614e-01 -2.096681274588973132e+00 3.004660526817935828e+00 1.132502657819283165e+00 8.777029120334145507e-01
-6.143550632895289354e-01 -1.985833231414987798e+00 2.912249400077256301e+00 1.093374822393201162e+00 6.196845240156093615e-01
-1.277878973634729576e+00 -1.905422157106051229e+00 2.705366704303846515e+00 6.201123706225296628e-01 8.211626937630963630e-01
1.378390888056879593e+00 -2.160031550394248434e+00 3.264325844233410212e+00 1.997585915826931791e+00 1.000149584473430497e+00
2.969378855165105136e-01 -2.125703970035536461e+00 3.107375408690093543e+00 1.494958878545856740e+00 4.727489472673929716e-01
-4.357545103942268849e-02 -2.490897440760216242e+00 3.334655847489695457e+00 2.067975110137958872e+00 -6.642738940675506354e-02
4.616448686468963003e-01 -2.395492743383004441e+00 3.343243078071815422e+00 1.825372402053191845e+00 1.295877936976582157e-01
-1.117279548570597081e+00 -1.781438153763875265e+00 2.519588807092947302e+00 3.314553693008657209e-01 1.330075860049361181e+00
-8.117811803341250521e-01 -1.933993709931621563e+00 2.852526872233056121e+00 7.334078128326380064e-01 1.089100506340396235e+00
-2.141998034572657694e+00 -1.797148962093188862e+00 2.540692547814447533e+00 4.080977449155365200e-01 8.890468144711802800e-01
-1.505603666553680386e-01 -2.591573713067077289e+00 3.550557639626731099e+00 2.543075524391039899e+00 -1.387029384237958504e-02
-4.571833642637309625e-01 -1.727432735228732197e+00 2.662485562336609934e+00 5.467439535583686894e-01 1.054619317202188045e+00
-1.429225930686611967e+00 -1.192274473718112793e+00 2.054626071824428468e+00 -7.356092230697632850e-01 2.785023211638229412e+00
9.528211442640215079e-02 -2.595721566449109563e+00 3.570082508612864025e+00 2.874324811091446996e+00 9.065739696548213988e-02
-1.741551016339429436e+00 -1.605886661662653703e+00 2.450416693639817733e+00 -1.827661236623469576e-01 1.953317341160572207e+00
-1.579979612858271043e+00 -1.794484623666551260e+00 2.485386854709218607e+00 2.538749112463219992e-01 1.784469652550165319e+00
-1.099885335469398956e-01 -2.578357657660624636e+00 3.291942205170818703e+00 2.471069911352509862e+00 1.232724693447077025e+00
-1.354866372516085882e+00 -1.485267217510897853e+00 2.248595520650717550e+00 -3.401531583571660300e-01 1.810660927243221252e+00
-9.192518064120731580e-01 -2.040079901729296097e+00 2.862575529232012972e+00 1.203721891604577543e+00 1.405750242798231353e+00
-4.608024796492168340e-01 -1.843050625428745981e+00 2.665297154015681347e+00 6.078076159047647309e-01 1.520964313347209274e+00
-1.118156546722889777e+00 -1.560099877747792130e+00 2.357869717891129646e+00 1.592426779962746453e-01 2.513299232861688992e+00
-1.928827494074317750e+00 -1.298884244086492279e+00 1.891036013246250480e+00 -1.215664854831759234e+00 2.624852385677964861e+00
-1.619933619432927241e+00 -1.931601585265382059e+00 2.689735406364145209e+00 6.285427490403782125e-01 1.107136229074538791e+00
-6.693959144442915843e-01 -3.215806959328159298e+00 -1.866551171828029210e-01 1.201608005660656842e+00 4.016402960278520062e-01
-1.391758027654366625e+00 -3.008320826873404741e+00 -5.298492874942404285e-01 4.780120509586001099e-01 1.071278481770548296e+00
4.058404612467842454e-01 -3.269756397031440720e+00 -9.027574613745223409e-02 1.609312870049148358e+00 4.371531328498891589e-01
-4.102134254762707655e-01 -2.550815910505357831e+00 -1.082956861352379008e+00 -5.644689452044310274e-01 2.544924669361822378e+00
-1.335172517108682122e+00 -2.869496982747394842e+00 -8.018703382662911716e-01 -2.095590973144073055e-01 1.512888081982375343e+00
4.397466600700287720e-01 -3.428820385238967816e+00 1.113351208699379924e-01 1.836424696882196672e+00 3.212295215841671214e-01
-1.914202514327072890e+00 -2.559872621650122415e+00 -9.094842154069283646e-01 -8.236286181738202705e-01 1.399794963682713611e+00
-1.699654614859137158e+00 -2.545755192991661531e+00 -1.050063301923773729e+00 -9.337255925397299761e-01 1.736320280040691388e+00
6.107697786844320520e-01 -3.508677753774997576e+00 1.979642341738217515e-01 2.300556524866367969e+00 9.794417925485615628e-02
3.364486518826456662e-01 -3.450777499212434929e+00 -6.407091524168892493e-03 1.581656392664519961e+00 2.029929644075005590e-01
-2.578643599763094763e+00 -2.788327879033793977e+00 -9.870079046162889558e-01 -6.548533870608793661e-01 1.876041502704654640e+00
6.498925725181520230e-01 -3.772083599905463380e+00 4.887750249144179882e-01 2.747569865115526255e+00 -2.828094467005524693e-01
-9.602386184319343654e-01 -3.210471791230500749e+00 -2.098484519668308845e-01 1.011470426260082656e+00 1.179651009721678911e-01
-1.565610954957785128e-01 -3.572484937151059636e+00 1.561033342179459771e-01 1.921028975603016997e+00 4.761516790618161021e-01
-8.052342760841417757e-01 -3.173780112300719658e+00 -2.924755051283125518e-01 9.491724645896463253e-01 1.036188841254314541e+00
1.120853357750074969e-01 -3.166413531311964569e+00 -1.183961841830440676e-01 1.196805459905388780e+00 5.103802338581416853e-01
